pid,Academic_performance,Chinese_score,Math_score,Province,P_StopTV,P_Discuss,P_Supervising,P_Check_homework,C_Work_hard,C_Check_homwork,C_Self_discipline,C_Focus,Extra_tutorial_fee,Household_income_total,F_Edu_level,M_Edu_level,Household_type_Urban,Gender_Male,Edu_level_Junior,Edu_level_Primary,Keyschool_Yes,Keyclass_Yes,C_Attend_extra_tourial_or_not_Yes
441992108,4,3,2,广东省,2,3,3,1,4,4,4,4,1,5,3,2,1,0,1,0,1,0,0
441998106,6,3,4,广东省,4,1,2,1,4,4,4,4,1,6,4,2,1,1,1,0,1,0,0
441998107,6,4,3,广东省,1,1,1,1,4,4,4,4,1,6,4,2,1,0,1,0,0,0,0
442042105,3,2,2,广东省,5,2,5,1,4,4,4,4,1,5,3,3,1,1,0,1,0,0,0
450001103,2,2,1,广西壮族自治区,2,2,4,1,2,2,4,3,1,5,2,2,0,0,1,0,0,0,0
450009105,3,2,2,广西壮族自治区,4,4,4,4,4,2,2,2,1,5,2,3,0,1,0,1,0,0,0
450010105,3,2,2,广西壮族自治区,5,4,5,4,2,4,4,2,1,5,6,2,0,1,1,0,1,0,0
450027104,5,4,2,广西壮族自治区,1,5,1,5,4,4,4,4,1,5,4,1,0,1,0,1,0,0,0
450028104,7,4,4,广西壮族自治区,1,4,4,1,4,2,4,4,1,5,2,2,0,0,1,0,1,1,0
450030105,3,2,2,广西壮族自治区,5,4,5,5,4,4,4,4,1,6,3,3,1,0,0,1,0,0,0
450030106,3,2,2,广西壮族自治区,5,3,5,5,4,2,4,4,1,6,3,3,1,0,0,1,0,0,0
450030401,2,1,2,广西壮族自治区,5,4,5,5,4,2,4,2,1,6,3,3,1,1,0,1,0,0,0
450038104,5,3,3,浙江省,4,3,3,3,2,4,4,4,1,5,2,3,1,0,0,1,0,0,0
450038401,6,4,3,浙江省,5,3,5,5,2,4,2,4,1,5,2,3,1,1,0,1,0,0,0
450042104,7,4,4,广西壮族自治区,4,4,4,4,4,4,4,4,1,5,2,4,1,0,0,1,1,0,0
450043105,7,4,4,广西壮族自治区,1,4,4,4,4,2,5,4,1,5,3,3,1,0,0,1,0,0,0
450048401,3,1,3,广西壮族自治区,4,3,5,4,2,1,2,2,1,5,3,3,1,1,0,1,0,0,0
450050104,5,3,3,广西壮族自治区,3,3,4,4,4,4,4,4,1,5,3,3,1,0,0,1,1,0,0
450054105,3,2,2,广西壮族自治区,2,2,5,2,4,4,4,4,1,5,3,3,1,0,0,1,0,0,0
450055104,1,1,1,广西壮族自治区,4,3,2,1,2,1,2,2,1,5,1,3,1,0,0,1,0,0,0
450056104,2,1,2,广西壮族自治区,3,2,4,4,4,4,4,4,1,5,2,3,1,1,0,1,0,1,0
450089106,3,2,2,广西壮族自治区,1,4,4,2,2,3,4,3,1,5,2,2,1,1,1,0,1,0,0
450098103,5,3,3,广西壮族自治区,1,2,4,1,4,4,4,4,1,5,4,3,1,0,0,1,1,0,0
450098104,3,2,2,广西壮族自治区,1,2,5,2,4,3,4,4,1,5,4,3,1,1,0,1,1,0,0
450099104,4,3,2,广西壮族自治区,2,4,1,4,5,4,5,5,1,5,4,3,1,0,0,1,1,0,0
450102104,1,1,1,广西壮族自治区,4,2,5,3,5,4,4,4,1,5,2,3,1,1,0,1,0,0,0
450104103,7,4,4,广西壮族自治区,4,4,4,5,4,2,2,2,1,5,4,3,1,0,0,1,0,0,0
450104106,7,4,4,广西壮族自治区,4,2,4,3,2,2,2,2,1,5,4,3,1,0,0,1,0,0,0
450110104,3,2,2,广西壮族自治区,4,3,4,4,4,4,4,4,1,5,3,3,1,1,0,1,1,0,0
450112104,3,2,2,广西壮族自治区,4,2,5,5,5,4,5,2,1,5,2,2,1,0,0,1,0,0,0
450124105,5,3,3,广西壮族自治区,4,2,4,2,5,4,4,4,1,4,3,3,0,0,0,1,0,0,0
450127105,5,3,3,广西壮族自治区,1,4,4,4,4,2,4,2,1,6,2,3,0,1,0,1,0,0,0
450131105,3,2,2,广西壮族自治区,5,3,4,3,2,2,4,2,1,5,2,2,0,0,0,1,0,0,0
450137105,2,1,2,广西壮族自治区,4,4,5,5,2,2,3,2,1,5,2,4,1,1,0,1,1,0,0
450138106,2,2,1,广西壮族自治区,5,4,4,1,2,2,2,3,1,6,2,1,0,0,0,1,0,0,0
450150106,3,2,2,广西壮族自治区,2,2,4,4,4,4,4,4,1,5,2,2,0,1,1,0,0,0,0
450165110,2,2,1,广西壮族自治区,3,3,4,4,2,4,5,2,4,5,2,3,0,0,1,0,1,0,1
450165112,1,1,1,广西壮族自治区,1,4,4,1,4,2,2,2,1,5,3,3,0,0,0,1,0,0,0
450167106,1,1,1,广西壮族自治区,1,1,1,1,2,3,3,4,1,5,2,2,0,1,1,0,0,0,0
450167107,1,1,1,广西壮族自治区,1,1,1,1,4,5,5,4,1,5,2,2,0,0,0,1,0,0,0
450169105,3,3,1,广西壮族自治区,2,2,1,4,4,4,4,4,1,5,3,2,1,1,1,0,0,0,0
450170106,5,3,3,广西壮族自治区,2,4,4,4,4,4,4,4,1,5,3,2,1,1,0,1,0,0,0
450170401,3,2,2,广西壮族自治区,4,4,5,5,4,2,4,4,1,6,4,2,1,1,0,1,0,0,0
450171401,5,4,2,广西壮族自治区,4,2,4,1,4,2,2,4,1,5,4,3,1,0,0,1,0,0,0
450172106,5,4,2,广西壮族自治区,1,3,4,4,4,2,2,4,6,5,6,3,1,0,0,1,0,0,1
450175107,3,2,2,广西壮族自治区,4,3,4,2,4,2,2,2,1,6,3,3,1,1,0,1,0,0,0
450175401,3,2,2,广西壮族自治区,4,4,4,3,2,2,2,2,1,6,3,3,1,0,0,1,1,0,0
450184105,1,1,1,广西壮族自治区,3,4,4,4,2,2,2,4,1,6,3,3,1,1,1,0,0,0,0
450184106,5,3,3,广西壮族自治区,4,4,4,4,2,4,4,4,1,6,3,3,1,0,0,1,1,0,0
450187104,3,3,1,广西壮族自治区,2,5,4,5,4,2,2,2,1,5,2,4,1,1,0,1,0,0,0
450192104,4,2,3,广西壮族自治区,3,3,4,3,4,4,4,4,1,5,3,2,1,0,1,0,0,0,0
450204103,4,3,2,广西壮族自治区,2,4,4,1,4,2,2,2,1,5,2,2,0,1,1,0,1,1,0
450204104,6,4,3,广西壮族自治区,2,3,4,2,4,2,4,2,1,5,2,2,0,0,0,1,1,0,0
450204105,5,3,3,广西壮族自治区,2,2,4,2,2,2,2,2,1,5,2,2,0,1,0,1,1,0,0
450206108,5,3,3,广西壮族自治区,1,2,5,1,3,2,5,5,1,6,3,3,0,1,0,1,0,0,0
450211401,2,2,1,广西壮族自治区,3,4,4,4,2,4,2,2,1,5,1,1,1,0,0,1,0,0,0
450212104,1,1,1,广西壮族自治区,3,3,4,4,2,4,4,4,1,5,1,1,0,0,1,0,0,0,0
450213401,5,2,4,广西壮族自治区,4,5,5,5,4,4,2,2,1,5,2,3,1,0,0,1,0,0,0
450215106,1,1,1,广西壮族自治区,2,3,4,1,4,4,4,4,1,6,1,1,0,1,1,0,0,0,0
450219106,3,2,2,广西壮族自治区,2,3,5,5,2,4,4,2,1,5,3,2,0,0,1,0,0,0,0
450219107,1,1,1,广西壮族自治区,3,3,4,3,2,2,2,2,1,5,3,2,0,1,0,1,0,0,0
450224106,3,2,2,广西壮族自治区,1,2,1,1,4,4,5,5,1,5,3,2,0,0,1,0,0,0,0
450224107,2,2,1,广西壮族自治区,2,4,5,4,4,4,5,4,1,5,3,2,0,1,0,1,0,0,0
450230103,5,4,2,广西壮族自治区,1,4,4,5,4,2,4,4,6,6,6,4,1,0,1,0,1,0,1
450230104,7,4,4,广西壮族自治区,4,4,4,5,2,2,2,2,1,6,6,4,1,1,0,1,1,0,0
450234108,3,2,2,广西壮族自治区,2,3,4,3,2,4,4,4,1,6,5,2,1,1,0,1,0,0,0
450234109,4,3,2,广西壮族自治区,3,3,4,3,4,4,4,4,1,6,5,2,1,0,0,1,1,0,0
450234111,4,2,3,广西壮族自治区,1,4,4,4,4,4,4,4,1,6,4,3,1,0,0,1,1,0,0
450235107,7,4,4,广西壮族自治区,1,3,5,5,2,2,2,2,1,6,4,5,1,1,0,1,1,0,0
450236105,7,4,4,广西壮族自治区,4,4,4,4,4,5,4,5,1,5,3,4,1,1,1,0,0,1,0
450239103,2,2,1,广西壮族自治区,3,4,4,3,4,2,2,2,1,6,5,4,1,0,1,0,0,1,0
450240108,2,2,1,广西壮族自治区,3,5,4,2,1,1,1,1,1,5,2,3,1,1,1,0,1,0,0
450240109,3,3,1,广西壮族自治区,4,5,4,2,4,4,4,4,1,5,2,3,1,0,0,1,0,0,0
450240111,3,2,2,广西壮族自治区,3,3,5,5,2,4,4,2,4,5,3,3,0,0,0,1,0,1,0
450240401,3,2,2,广西壮族自治区,3,3,4,4,4,4,1,4,1,5,3,3,1,0,0,1,1,0,0
450246108,3,2,2,广西壮族自治区,4,4,5,4,2,4,5,4,6,5,3,3,1,1,0,1,0,0,1
450258105,3,2,2,广西壮族自治区,5,2,4,4,4,4,5,5,1,5,3,3,0,1,1,0,0,0,0
450258108,6,3,4,广西壮族自治区,1,2,4,5,5,4,4,4,1,5,3,3,0,0,0,1,1,0,0
450258401,7,4,4,广西壮族自治区,1,4,5,5,4,4,4,4,1,5,3,3,0,1,0,1,1,0,0
450259107,7,4,4,广西壮族自治区,3,4,4,2,5,4,4,4,1,5,2,3,1,1,1,0,1,0,0
450261501,5,3,3,广西壮族自治区,4,1,4,4,5,5,5,4,4,5,1,1,0,0,0,1,1,0,0
450272106,3,2,2,广西壮族自治区,4,4,4,4,2,4,4,4,1,5,2,3,0,0,1,0,0,1,0
450272107,3,2,2,广西壮族自治区,4,4,2,2,2,4,4,2,1,5,2,3,0,0,0,1,0,0,0
450277103,3,2,2,广西壮族自治区,4,3,2,3,4,4,4,4,1,5,1,2,0,0,1,0,1,1,0
450277104,2,1,2,广西壮族自治区,2,3,4,4,4,4,4,5,1,5,1,2,0,0,0,1,0,0,0
450277105,2,2,1,广西壮族自治区,2,4,2,4,4,4,4,4,1,5,1,2,0,1,0,1,0,0,0
450287105,7,4,4,广西壮族自治区,4,4,4,4,4,4,4,4,4,5,3,3,1,0,0,1,0,0,0
450293108,5,3,3,广西壮族自治区,3,3,4,3,4,4,4,4,1,6,3,3,0,0,0,1,1,0,0
450300104,2,2,1,广西壮族自治区,5,2,5,2,5,5,5,5,1,6,2,2,0,0,0,1,0,0,0
450300105,2,2,1,广西壮族自治区,5,2,5,2,5,5,5,5,1,6,2,2,0,0,0,1,0,0,0
450304103,5,3,3,广西壮族自治区,5,5,5,5,5,4,5,5,1,5,3,2,0,1,0,1,0,0,0
450304104,3,2,2,广西壮族自治区,5,5,5,3,2,2,4,2,1,5,3,2,0,0,0,1,0,0,0
450312431,6,4,3,广西壮族自治区,5,4,5,1,4,2,2,4,4,5,1,2,1,1,1,0,0,1,1
450333103,3,3,1,广西壮族自治区,3,2,2,4,5,5,5,5,1,4,3,1,0,0,1,0,0,0,0
450346105,7,4,4,广西壮族自治区,4,4,4,2,4,4,4,2,1,5,4,2,0,0,0,1,0,0,0
450349104,3,2,2,广西壮族自治区,4,4,4,2,4,4,4,4,1,5,4,4,0,1,1,0,1,0,0
450349105,7,4,4,广西壮族自治区,5,4,4,4,4,4,4,4,1,5,4,4,0,1,0,1,0,0,0
450355105,3,2,2,广西壮族自治区,4,2,5,5,5,4,4,5,1,5,2,3,0,0,0,1,1,0,0
450356107,2,2,1,广西壮族自治区,4,4,5,5,4,4,4,4,1,5,2,1,0,0,0,1,1,0,0
450357106,5,3,3,广西壮族自治区,2,3,3,3,3,2,4,4,1,5,2,3,0,0,0,1,0,0,0
450358105,4,3,2,广西壮族自治区,4,3,4,3,4,4,4,4,1,5,3,1,0,1,0,1,0,0,0
450359104,7,4,4,广西壮族自治区,4,4,4,4,5,5,2,4,1,5,2,2,0,0,0,1,0,0,0
450362105,7,4,4,广西壮族自治区,4,4,4,4,4,4,4,2,1,5,3,3,0,1,0,1,0,0,0
450364105,5,2,4,广西壮族自治区,3,3,4,4,4,4,2,2,1,5,3,2,0,1,0,1,0,0,0
450365551,3,2,2,广西壮族自治区,2,3,3,4,4,4,4,4,1,5,3,3,0,0,0,1,1,0,0
450366401,7,4,4,广西壮族自治区,4,4,4,4,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
456505401,5,3,3,河北省,4,1,4,4,4,4,4,4,1,5,2,5,1,0,0,1,1,0,0
484672432,3,2,2,甘肃省,4,4,5,3,4,4,4,4,6,6,3,6,1,0,0,1,0,0,1
489620401,6,4,3,四川省,4,4,5,4,2,2,4,2,1,5,3,3,0,0,0,1,1,0,0
500023105,2,2,1,重庆市,4,2,4,2,2,2,4,4,1,5,3,4,1,1,1,0,1,0,0
500033104,2,1,2,重庆市,1,1,5,1,5,2,2,2,1,5,3,3,1,1,1,0,0,0,0
500141105,6,4,3,重庆市,2,2,5,1,4,5,5,4,1,5,1,1,0,0,0,1,0,0,0
500141106,2,2,1,重庆市,4,1,5,1,4,4,5,2,1,5,1,1,0,0,0,1,0,0,0
500143106,7,4,4,重庆市,3,4,5,5,4,4,4,4,6,6,3,4,0,0,0,1,1,0,0
500145105,2,2,1,重庆市,4,4,4,1,4,5,5,4,1,5,1,1,0,0,1,0,0,0,0
500145106,2,2,1,重庆市,4,4,4,5,4,2,5,4,6,5,1,1,0,1,0,1,0,0,0
500165104,6,3,4,重庆市,4,5,1,1,5,2,5,4,1,5,3,3,0,0,1,0,0,0,0
500165105,7,4,4,重庆市,5,5,1,1,5,2,5,5,1,5,3,3,0,1,0,1,0,0,0
500177401,7,4,4,重庆市,4,4,4,4,5,4,5,5,1,4,3,2,0,1,0,1,1,0,0
500178104,6,3,4,重庆市,3,2,4,4,4,5,5,4,1,4,2,3,0,1,0,1,1,0,0
500189104,5,3,3,重庆市,2,2,4,3,2,2,4,3,1,5,3,3,0,0,1,0,0,0,0
500192105,3,2,2,重庆市,3,1,4,4,2,2,4,2,1,4,2,1,1,1,0,1,0,0,0
500233106,5,3,3,重庆市,2,3,4,5,4,5,5,4,6,5,3,2,0,1,0,1,0,0,1
500238107,5,3,3,重庆市,1,4,4,4,4,4,4,4,1,5,5,3,1,0,1,0,1,0,0
500241402,5,3,3,重庆市,1,4,4,4,4,5,5,4,1,6,1,2,0,1,0,1,0,0,0
500247105,3,2,2,重庆市,1,3,1,1,4,4,4,4,1,5,3,2,0,0,1,0,0,0,0
500251106,5,4,2,重庆市,1,3,4,4,4,4,4,4,1,5,3,2,0,1,0,1,0,0,0
500264105,4,2,3,重庆市,3,4,5,4,4,4,4,4,6,6,2,2,1,0,1,0,0,1,1
500277103,1,1,1,重庆市,3,2,5,4,1,1,2,2,1,6,3,3,1,1,0,1,0,0,0
500285105,2,2,1,重庆市,4,4,4,4,2,1,4,2,1,6,3,2,1,0,0,1,0,0,0
500319431,6,4,3,重庆市,2,4,5,4,4,2,4,4,6,6,5,4,1,1,0,1,0,0,1
500329105,1,1,1,重庆市,4,3,4,4,1,4,4,2,1,6,4,6,1,0,0,1,0,0,0
500362106,7,4,4,重庆市,4,3,4,1,5,5,5,5,1,5,3,2,1,0,1,0,1,0,0
500362107,6,4,3,重庆市,2,3,4,4,2,1,1,2,1,5,3,2,1,1,0,1,1,0,0
500364105,6,4,3,重庆市,4,4,4,5,4,2,4,2,6,6,3,3,1,0,0,1,1,0,0
500374103,4,3,2,重庆市,3,3,4,4,4,4,4,4,1,5,4,3,1,0,1,0,0,0,0
500374104,4,2,3,重庆市,3,4,4,4,2,2,2,2,6,5,4,3,1,1,0,1,0,0,0
500375106,6,3,4,重庆市,4,4,5,4,2,2,2,2,1,5,3,4,1,1,0,1,1,1,0
500386103,7,4,4,重庆市,5,5,2,5,2,2,5,2,1,6,3,3,1,0,0,1,1,1,0
509534401,6,3,4,河北省,3,3,4,3,4,2,4,4,6,6,4,3,0,1,0,1,0,0,1
509809401,3,2,2,陕西省,4,4,3,3,3,3,4,4,1,5,5,2,0,0,0,1,0,0,0
510007105,6,3,4,四川省,3,2,2,2,4,4,4,3,1,5,4,4,1,1,1,0,1,0,0
510017401,7,4,4,四川省,5,4,5,1,5,2,4,5,1,6,5,4,1,1,0,1,1,0,0
510036104,6,4,3,四川省,4,3,4,3,4,4,4,4,1,5,3,4,1,0,0,1,1,0,0
510044105,3,2,2,四川省,3,3,4,5,4,4,4,2,1,5,1,3,1,0,0,1,0,1,0
510048105,3,2,2,四川省,3,2,4,1,4,4,4,4,7,6,6,4,1,1,1,0,1,1,1
510050104,6,3,4,四川省,4,4,4,4,4,5,5,5,6,6,3,3,1,0,0,1,1,0,1
510058104,6,4,3,四川省,5,5,5,4,2,4,2,2,7,6,4,3,1,0,1,0,0,1,1
510060401,3,2,2,四川省,4,4,5,4,2,2,2,2,1,6,3,4,1,1,0,1,0,0,0
510068103,3,2,2,四川省,4,3,3,3,2,4,4,2,1,6,3,3,0,1,0,1,0,0,0
510071105,7,4,4,四川省,5,3,4,1,2,2,4,4,1,5,3,3,0,1,0,1,0,0,0
510118105,3,2,2,四川省,3,3,4,4,4,4,4,4,1,6,3,4,1,1,0,1,0,0,0
510121401,4,2,3,四川省,4,4,4,4,2,4,2,2,1,6,4,5,1,1,0,1,0,0,0
510124401,5,4,2,四川省,5,5,3,4,5,4,4,4,8,6,5,6,1,0,0,1,0,0,1
510138105,7,4,4,四川省,4,4,4,4,4,4,4,2,6,6,3,5,1,1,0,1,0,0,0
510159401,3,3,1,四川省,1,1,5,2,2,2,4,2,1,5,3,3,1,0,0,1,0,0,0
510164104,3,2,2,四川省,4,4,4,3,4,2,2,2,7,5,3,3,1,1,0,1,0,0,1
510165105,6,4,3,四川省,4,4,5,2,4,2,5,4,6,5,3,3,1,0,0,1,0,0,1
510167105,5,3,3,四川省,4,3,4,2,4,4,4,4,6,5,3,3,1,0,0,1,0,0,1
510175401,4,2,3,四川省,2,4,4,4,2,2,2,2,1,5,4,3,1,1,0,1,0,0,0
510183552,4,2,3,四川省,2,4,4,2,4,2,3,4,6,5,3,4,1,1,0,1,0,0,0
510193103,7,4,4,四川省,4,3,4,3,4,4,2,4,1,6,2,4,1,0,1,0,0,1,1
510202105,3,2,2,四川省,4,2,2,2,3,4,4,4,1,5,2,3,1,0,1,0,0,0,0
510204105,5,3,3,四川省,3,4,3,4,2,2,2,2,1,5,4,3,1,1,0,1,0,0,1
510208105,7,4,4,四川省,2,4,4,4,2,2,4,2,1,6,5,4,1,1,0,1,0,0,0
510223104,3,2,2,四川省,3,4,4,3,4,2,4,4,1,5,3,3,0,0,0,1,0,0,0
510224104,7,4,4,四川省,4,2,5,3,5,2,5,5,1,5,3,3,0,0,0,1,0,0,0
510231105,3,2,2,四川省,5,2,5,5,4,4,4,2,6,5,5,6,0,1,0,1,1,0,0
510232103,2,1,2,四川省,5,4,4,4,2,2,2,2,6,5,4,2,0,1,0,1,0,0,1
510248105,7,4,4,四川省,4,4,4,5,2,2,4,4,1,5,2,3,0,1,0,1,0,0,0
510249107,2,2,1,四川省,4,2,5,4,2,2,4,2,6,5,3,1,0,1,0,1,0,0,0
510259105,3,1,3,四川省,5,3,5,5,2,2,2,4,1,5,2,2,0,0,1,0,0,0,0
510275103,3,2,2,四川省,3,2,4,3,5,4,5,5,1,5,3,3,0,0,1,0,0,0,0
510275104,3,3,1,四川省,1,4,4,4,1,2,2,2,1,5,3,3,0,1,0,1,0,0,0
510277104,1,1,1,四川省,5,5,4,4,4,5,4,4,6,5,2,3,0,0,0,1,0,0,1
510289106,5,2,4,四川省,2,4,4,4,5,5,5,4,6,5,3,3,1,0,1,0,1,1,1
510297105,3,2,2,四川省,5,2,5,4,2,2,2,2,1,5,3,3,1,0,0,1,0,0,0
510299105,6,3,4,四川省,5,2,5,5,4,4,4,4,1,6,3,3,1,1,0,1,1,0,0
510302104,1,1,1,四川省,3,3,4,4,2,2,2,2,1,4,3,3,1,1,0,1,0,0,0
510306103,3,2,2,四川省,4,4,5,4,2,1,2,2,6,6,6,4,1,1,0,1,0,0,1
510307104,3,2,2,四川省,5,2,5,5,3,3,5,2,1,5,3,2,1,1,0,1,0,0,0
510325105,3,2,2,四川省,3,1,3,1,5,5,5,5,1,5,2,4,0,1,0,1,0,0,0
510325502,7,4,4,四川省,3,1,1,1,5,5,4,5,1,5,2,4,0,0,0,1,0,0,0
510326103,3,3,1,四川省,1,3,1,1,5,4,5,5,1,5,2,2,0,1,1,0,0,0,0
510326104,2,1,2,四川省,1,3,3,1,5,2,5,2,1,5,2,2,0,1,0,1,0,0,0
510331103,5,3,3,四川省,4,1,4,3,5,5,5,5,1,5,3,3,0,1,1,0,0,0,0
510339401,4,2,3,四川省,2,5,4,5,5,5,5,4,1,5,2,4,0,0,0,1,0,0,0
510342106,1,1,1,四川省,4,2,3,2,1,1,1,1,1,5,2,1,0,1,0,1,0,0,0
510347105,6,3,4,四川省,2,3,5,5,2,1,4,4,1,5,3,3,0,1,0,1,0,0,0
510348108,5,4,2,四川省,3,1,3,1,5,5,5,5,1,5,1,2,0,0,1,0,0,0,0
510356105,5,3,3,四川省,3,3,4,3,4,4,4,4,5,5,1,1,0,0,1,0,0,0,0
510356401,6,4,3,四川省,3,4,3,3,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510356402,5,3,3,四川省,4,4,4,2,4,2,4,4,1,5,1,1,0,1,0,1,0,0,0
510357103,5,4,2,四川省,1,1,2,1,4,4,4,4,4,5,1,1,0,1,0,1,1,0,0
510357105,7,4,4,四川省,1,1,1,1,5,5,5,5,4,5,1,1,0,0,0,1,1,0,0
510358103,4,2,3,四川省,4,3,4,4,5,5,4,4,6,5,2,1,0,1,0,1,1,1,0
510359401,7,4,4,四川省,2,2,4,4,4,4,4,4,1,6,1,1,0,0,0,1,0,0,0
510360104,6,3,4,四川省,3,2,4,4,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510360501,7,4,4,四川省,4,4,5,4,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510360551,5,3,3,四川省,4,4,4,4,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510361105,4,3,2,四川省,2,3,5,2,2,2,4,2,5,5,2,1,0,1,0,1,0,0,0
510363103,4,2,3,四川省,2,2,4,1,3,2,3,4,1,5,2,1,1,1,1,0,0,0,0
510363104,2,1,2,四川省,2,2,4,2,2,2,2,4,1,5,2,1,0,0,0,1,0,0,0
510365105,3,2,2,四川省,2,3,3,1,5,5,2,3,1,5,1,1,0,1,1,0,0,0,0
510367108,3,2,2,四川省,4,1,4,4,4,4,4,4,1,5,1,1,0,1,0,1,0,0,1
510367401,3,2,2,四川省,3,1,4,4,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510371104,2,1,2,四川省,2,4,4,1,4,4,4,3,1,5,1,1,0,1,1,0,1,1,0
510371105,7,4,4,四川省,1,2,3,1,4,4,4,4,1,5,1,1,0,0,0,1,1,0,0
510392103,5,3,3,四川省,2,4,4,4,4,4,2,2,1,5,1,1,0,0,0,1,0,0,0
510392104,3,2,2,四川省,2,4,4,4,4,4,4,2,1,5,1,1,0,1,0,1,0,0,0
510393103,3,2,2,四川省,1,1,1,1,4,4,4,4,1,5,1,1,0,1,0,1,0,0,0
510393104,3,2,2,四川省,1,1,2,1,4,4,4,4,1,5,1,1,0,1,0,1,0,0,0
510393501,3,2,2,四川省,1,1,1,1,2,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510396103,3,2,2,四川省,1,2,4,3,4,4,4,4,6,5,1,1,0,1,0,1,0,0,0
510396104,3,2,2,四川省,2,3,4,3,4,4,4,4,1,5,1,1,0,1,0,1,0,0,0
510396105,2,1,2,四川省,1,4,4,1,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510397431,3,2,2,四川省,4,1,4,4,4,4,4,4,1,5,1,1,0,1,0,1,1,0,0
510400104,6,4,3,四川省,2,4,4,2,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510400105,4,3,2,四川省,2,5,4,4,4,4,4,2,1,5,1,1,0,0,0,1,0,0,0
510400431,1,1,1,四川省,2,5,5,5,4,4,4,2,1,5,1,1,0,1,0,1,0,0,0
510401106,1,1,1,四川省,4,3,4,4,4,4,4,3,1,5,1,1,0,1,0,1,0,0,0
510404106,2,1,2,四川省,5,4,4,4,4,4,4,4,1,5,1,1,0,1,0,1,0,0,0
510404108,5,3,3,四川省,4,4,4,5,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510406104,1,1,1,四川省,4,4,4,2,4,4,4,4,1,5,1,1,0,1,0,1,0,0,0
510406105,4,2,3,四川省,2,4,4,2,4,5,4,5,1,5,1,1,0,0,0,1,0,0,0
510406106,2,1,2,四川省,4,2,4,2,5,4,4,4,1,5,1,1,0,0,0,1,0,0,0
510408106,2,2,1,四川省,2,2,3,3,4,4,4,4,1,4,1,1,0,1,0,1,0,0,0
